200,pa4-B-Output.txt
-7.95    -18.00   -7.12    		-9.35    -18.43   -9.55    		2.84
17.50    4.09     -22.65   		16.42    3.84     -23.45   		1.37
-7.43    -28.24   -26.91   		-8.65    -26.93   -30.24   		3.79
0.77     -6.85    62.42    		1.25     -6.02    61.77    		1.16
7.10     22.32    31.43    		7.83     22.88    33.68    		2.43
-12.85   -25.86   -40.97   		-13.04   -25.31   -40.83   		0.60
-10.00   -6.47    -46.47   		-9.79    -6.59    -46.70   		0.33
-9.29    -3.16    18.23    		-10.37   -0.66    18.32    		2.73
-5.78    24.18    31.79    		-5.73    24.95    30.18    		1.79
-23.94   -2.10    -47.68   		-22.80   -4.01    -49.03   		2.60
-2.03    15.21    4.44     		-3.17    16.28    3.84     		1.67
-2.11    -10.84   11.27    		-2.46    -9.91    10.44    		1.30
-9.27    -23.05   -11.87   		-11.80   -22.41   -12.66   		2.73
5.75     -10.01   -23.44   		5.77     -10.05   -23.52   		0.09
36.53    9.57     -13.03   		36.07    7.34     -14.65   		2.80
28.73    21.93    0.91     		28.85    22.10    0.91     		0.21
-39.82   -20.71   -18.72   		-40.98   -19.23   -19.56   		2.06
27.18    9.50     26.28    		26.62    9.15     24.41    		1.98
6.47     20.00    -4.51    		5.12     20.59    -5.05    		1.57
-4.77    5.27     -24.85   		-5.95    6.84     -25.12   		1.98
-2.97    -3.12    -30.94   		-3.48    -3.78    -32.53   		1.79
-16.58   -0.05    -46.59   		-18.44   -2.41    -48.45   		3.53
-7.74    4.51     31.54    		-8.13    2.02     31.96    		2.56
23.02    12.91    40.49    		22.36    12.71    39.74    		1.01
16.70    27.08    1.76     		16.40    28.07    -1.55    		3.47
16.86    -14.06   -17.17   		16.15    -13.86   -17.26   		0.74
15.77    27.03    2.94     		15.37    27.91    2.67     		1.01
-2.71    -22.21   -17.46   		-3.38    -21.30   -19.66   		2.47
-24.51   -20.59   -46.35   		-24.51   -20.72   -46.51   		0.20
21.19    8.26     -29.26   		20.63    8.27     -30.47   		1.34
26.62    6.75     29.24    		26.06    6.65     26.91    		2.40
-33.53   7.56     -21.88   		-35.08   7.75     -21.77   		1.56
-6.16    -17.99   -41.90   		-6.48    -17.88   -41.63   		0.43
-37.81   -13.79   -41.76   		-37.96   -12.91   -44.01   		2.42
-7.28    -18.36   -7.44    		-8.57    -18.50   -9.98    		2.85
-42.68   -8.79    -18.42   		-43.73   -8.88    -19.87   		1.79
-12.41   -20.22   -8.91    		-13.41   -19.60   -10.11   		1.68
-8.83    19.33    14.86    		-9.18    17.77    12.70    		2.68
-43.48   -6.77    -28.76   		-44.33   -6.45    -30.26   		1.75
39.52    4.67     -8.59    		39.03    4.57     -8.46    		0.52
-38.64   2.18     -19.89   		-40.30   1.76     -19.56   		1.74
-27.15   5.35     -40.88   		-31.04   4.65     -41.97   		4.10
-14.44   -28.82   -37.45   		-14.79   -27.34   -38.99   		2.17
1.86     -2.44    -24.90   		2.56     -3.28    -25.64   		1.32
17.75    -4.83    36.78    		17.02    -3.68    36.20    		1.48
7.93     20.23    59.68    		8.75     19.76    60.66    		1.37
-9.60    8.06     -29.58   		-11.20   9.45     -29.48   		2.12
38.24    3.21     -12.84   		37.39    2.50     -13.44   		1.26
15.45    -7.28    17.77    		15.31    -6.05    17.57    		1.25
33.96    16.17    6.91     		33.66    15.90    6.77     		0.42
30.00    14.02    15.19    		30.09    14.46    13.08    		2.16
32.45    -6.27    -21.73   		31.86    -4.92    -22.11   		1.52
31.48    16.13    -21.17   		32.00    15.85    -19.50   		1.77
26.60    22.98    5.95     		26.69    23.17    5.99     		0.22
-5.59    -4.79    31.61    		-6.84    -3.51    30.26    		2.24
36.60    -0.07    10.22    		35.67    -0.67    7.84     		2.62
-6.13    -16.62   -5.40    		-6.67    -17.23   -9.58    		4.26
-2.28    20.31    11.26    		-4.46    18.59    8.71     		3.76
-6.50    -1.41    34.45    		-7.24    -1.50    33.64    		1.10
-21.07   1.04     -9.11    		-21.95   1.54     -9.49    		1.07
20.55    25.73    5.30     		20.68    26.17    4.63     		0.82
29.60    2.96     -29.04   		29.23    2.56     -29.27   		0.59
-7.37    -19.58   -42.63   		-8.21    -19.61   -42.47   		0.85
17.31    22.66    26.48    		14.88    23.69    26.41    		2.64
31.38    9.59     16.53    		30.48    8.44     15.71    		1.67
27.59    22.56    -15.19   		27.74    22.78    -15.18   		0.27
30.91    20.09    -4.74    		31.61    19.03    -5.90    		1.72
8.98     -7.03    26.53    		12.19    -5.58    24.71    		3.96
-6.89    5.91     -26.77   		-6.58    6.37     -27.01   		0.60
-4.14    20.36    12.94    		-5.94    19.49    11.03    		2.76
20.02    23.09    -25.71   		20.55    25.11    -24.23   		2.57
1.61     -11.00   12.45    		0.99     -9.88    12.34    		1.28
19.04    17.05    48.17    		19.50    15.88    47.77    		1.31
27.57    -10.85   -1.57    		27.52    -9.12    -2.22    		1.85
16.76    -6.32    23.87    		15.42    -5.46    22.03    		2.44
-7.64    -3.11    26.40    		-6.03    -5.38    25.21    		3.03
-7.62    4.62     32.27    		-8.16    3.37     32.54    		1.39
-16.16   -12.92   -48.39   		-14.15   -13.60   -48.35   		2.12
34.23    15.91    -2.41    		34.10    16.08    -4.81    		2.41
-32.13   6.72     -35.10   		-32.45   9.15     -33.63   		2.86
3.44     11.86    -8.23    		2.91     13.21    -8.88    		1.59
20.13    25.39    -21.55   		20.33    25.80    -21.54   		0.45
-25.70   8.31     -37.45   		-26.34   8.76     -39.54   		2.23
4.08     18.48    -0.91    		2.79     19.34    -1.43    		1.63
-34.15   -16.65   -8.74    		-33.89   -16.12   -9.66    		1.09
3.79     20.26    43.11    		4.99     21.38    43.94    		1.84
-0.24    -15.72   -5.03    		-0.48    -14.45   -5.79    		1.50
-20.03   6.49     -40.47   		-22.17   7.80     -41.32   		2.64
34.30    -4.41    -4.90    		32.63    -4.27    -6.14    		2.08
18.76    -11.60   2.62     		18.86    -10.11   1.38     		1.93
1.61     -10.72   14.96    		1.64     -9.23    15.44    		1.57
-42.38   -15.85   -20.98   		-42.12   -17.72   -21.37   		1.93
-43.58   -13.61   -24.28   		-44.13   -13.76   -24.21   		0.58
24.03    9.69     40.24    		23.18    7.99     38.98    		2.28
36.08    12.75    -12.88   		35.44    12.11    -12.99   		0.91
-23.49   -32.71   -23.80   		-25.03   -31.50   -23.98   		1.96
-31.25   -25.51   -39.79   		-31.40   -25.70   -39.97   		0.30
-20.15   1.68     -44.98   		-19.17   1.32     -47.13   		2.38
33.66    13.73    11.02    		33.70    11.69    9.67     		2.45
18.36    19.11    42.54    		18.13    18.92    42.48    		0.30
27.93    -2.94    -27.07   		27.91    -2.92    -27.05   		0.03
-20.38   7.76     -16.72   		-20.51   8.05     -16.46   		0.41
1.25     -9.26    22.44    		0.49     -8.50    19.76    		2.89
-2.11    24.07    20.05    		-0.94    25.00    22.60    		2.96
-34.53   -4.76    -43.94   		-33.57   -3.34    -45.81   		2.54
10.56    20.41    -11.37   		9.32     20.42    -12.58   		1.72
9.58     -12.64   -19.53   		11.05    -12.10   -18.71   		1.77
-35.39   -1.15    -12.16   		-36.51   -2.49    -12.26   		1.75
35.03    -4.07    1.20     		32.85    -4.47    0.35     		2.38
-21.60   -1.22    -47.05   		-22.34   -2.70    -48.64   		2.29
27.40    22.66    -13.91   		26.18    23.81    -15.30   		2.18
-4.18    14.33    52.19    		-6.02    14.17    50.45    		2.54
-37.01   1.76     -37.37   		-39.87   -0.52    -38.62   		3.86
22.25    0.97     -27.19   		21.93    0.76     -28.09   		0.98
-7.06    5.28     40.86    		-7.64    3.34     38.81    		2.88
-27.21   -23.42   -43.74   		-28.02   -23.66   -43.88   		0.85
-3.69    -9.64    -40.96   		-3.89    -10.15   -40.68   		0.61
-40.24   -18.76   -32.53   		-40.67   -18.56   -34.82   		2.33
35.07    9.09     -19.89   		34.85    7.04     -20.01   		2.07
29.40    17.62    12.93    		28.90    18.67    10.95    		2.30
20.43    0.85     55.66    		18.95    1.22     55.64    		1.52
-6.47    9.17     55.19    		-8.00    6.09     54.66    		3.48
13.20    13.57    63.07    		10.05    13.45    62.14    		3.29
-16.50   -23.18   -9.38    		-14.76   -23.00   -11.30   		2.59
9.35     -5.64    -22.20   		8.12     -6.85    -23.09   		1.94
-2.63    20.25    11.60    		-5.01    17.86    8.72     		4.43
35.77    -3.74    -16.68   		33.41    -4.94    -16.63   		2.64
28.97    19.95    -20.84   		30.24    18.10    -20.92   		2.24
-30.84   9.39     -21.79   		-33.92   8.61     -21.68   		3.17
-33.65   5.03     -36.92   		-34.37   5.56     -38.63   		1.93
1.69     -7.14    59.74    		2.71     -6.40    60.25    		1.36
-4.67    -17.49   -40.21   		-4.95    -17.39   -40.01   		0.36
0.73     6.18     -19.42   		1.07     6.86     -20.04   		0.98
6.38     4.81     -18.04   		6.96     4.92     -19.31   		1.39
-14.43   21.90    28.06    		-15.22   22.44    28.65    		1.13
32.12    -6.72    -21.73   		30.53    -6.41    -22.53   		1.80
-8.58    10.03    6.53     		-10.22   9.82     4.59     		2.55
22.82    2.67     44.60    		21.83    5.12     44.72    		2.65
-27.15   5.35     -40.88   		-27.71   4.41     -43.84   		3.15
20.03    -10.90   -21.49   		20.77    -9.93    -22.62   		1.67
-20.14   5.71     -41.42   		-23.37   6.95     -42.37   		3.59
3.19     9.58     63.35    		3.18     9.31     62.41    		0.98
-6.24    20.80    14.71    		-8.31    19.91    12.74    		2.99
-43.28   -4.15    -26.38   		-44.57   -5.27    -27.32   		1.95
37.62    12.53    -2.38    		38.07    10.85    -2.68    		1.76
-10.08   -11.65   1.84     		-10.30   -9.84    1.88     		1.83
-5.77    -4.18    32.37    		-6.53    -3.36    31.52    		1.40
-5.89    -3.80    32.83    		-6.37    -3.17    32.20    		1.02
14.50    -1.39    -22.16   		14.49    -2.27    -23.24   		1.39
-39.97   -12.64   -36.66   		-40.91   -13.08   -36.98   		1.08
7.83     16.54    -8.07    		6.24     16.47    -9.26    		1.98
-6.37    -6.10    -43.22   		-6.55    -5.39    -43.30   		0.74
20.87    15.45    44.17    		20.48    15.08    44.81    		0.83
30.68    -8.13    2.41     		28.61    -7.15    3.21     		2.43
-5.86    -24.31   -35.85   		-7.59    -24.78   -34.91   		2.02

