200,pa4-H-Output.txt
-43.17   -10.76   -20.71   		-42.18   -10.86   -21.30   		1.16
16.74    -7.64    14.95    		18.78    -11.78   11.70    		5.65
17.18    22.88    23.81    		14.13    19.06    20.87    		5.70
35.60    11.12    -14.88   		35.44    10.14    -15.62   		1.23
0.23     -6.61    55.72    		-2.86    -10.10   54.36    		4.85
5.29     10.64    -11.36   		1.81     7.37     -9.52    		5.12
16.65    -11.66   4.88     		16.24    -15.06   4.39     		3.46
21.33    12.17    -31.27   		21.37    11.69    -32.25   		1.09
-5.63    -6.11    -42.32   		-6.08    -3.96    -41.95   		2.23
-3.72    -2.86    -34.68   		-4.45    -3.26    -36.22   		1.75
39.18    6.67     -8.46    		37.54    7.90     -8.99    		2.12
0.31     -6.65    55.63    		0.58     -11.83   53.53    		5.59
-29.05   -29.95   -34.12   		-31.81   -32.81   -34.39   		3.99
16.01    17.89    -31.18   		15.66    17.75    -31.21   		0.38
-8.48    8.69     2.81     		-6.56    6.45     2.10     		3.03
-6.28    12.73    7.66     		-3.16    13.05    7.38     		3.15
-16.50   16.58    22.44    		-15.79   15.82    22.53    		1.04
-13.30   -5.45    5.58     		-13.40   -6.28    5.11     		0.96
-7.07    6.38     60.83    		-4.97    5.17     60.13    		2.53
30.29    16.17    -22.70   		30.86    14.96    -20.85   		2.28
-12.08   4.53     14.37    		-11.85   5.49     14.22    		1.00
-12.20   5.07     8.90     		-10.81   3.35     8.26     		2.30
8.54     -7.19    58.69    		6.57     -12.25   53.68    		7.39
35.73    -0.48    11.07    		35.17    -0.60    10.45    		0.85
0.31     -6.65    55.63    		-0.99    -11.13   55.48    		4.67
36.40    7.79     -16.75   		35.82    7.71     -16.66   		0.60
-1.27    -17.55   -8.18    		-0.24    -19.71   -7.01    		2.67
1.11     19.02    48.25    		1.21     14.11    47.07    		5.05
11.74    -15.29   0.27     		11.09    -17.90   0.82     		2.75
4.86     -11.66   10.91    		9.04     -13.96   11.89    		4.87
-6.27    9.59     55.20    		-4.59    8.81     54.96    		1.87
0.31     -6.65    55.63    		0.90     -11.82   51.93    		6.39
-23.94   -2.10    -47.68   		-24.42   -5.10    -49.33   		3.46
-37.18   5.24     -25.57   		-33.14   3.77     -25.54   		4.30
-5.77    -11.26   5.09     		-1.64    -15.68   5.65     		6.07
5.69     -14.37   -2.00    		4.90     -17.77   -2.25    		3.51
24.11    2.74     -29.52   		26.44    4.35     -32.08   		3.82
-26.35   -31.64   -32.58   		-27.01   -35.34   -33.87   		3.97
-23.74   -27.34   -40.41   		-21.53   -29.20   -45.40   		5.76
20.38    13.76    54.23    		17.75    12.55    50.49    		4.73
-37.65   -0.64    -14.82   		-36.20   -3.50    -17.15   		3.97

